artifact_path,sha256,bytes,use
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v12t-exact-all-cores-44/cadical-portfolio-20260808/seed-1315.analysis.json,85b866d46820f244a325f31ea3751b49f41fa898769b5981647b5f77325fe77b,9389,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v12t-exact-all-cores-44/cadical-portfolio-20260808/seed-1316.analysis.json,f658db4251c057457d10a114cc09699c585e46e345928630dcb0ac7d13c0b0cd,9199,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v12t-exact-all-cores-44/cadical-portfolio-20260808/seed-1317.analysis.json,8ac99bdae23dfb8457f355b3fd55aa062d42eb3691e184dcffcac7ee101598f1,9132,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v12t-exact-all-cores-44/cadical-portfolio-20260808/seed-1318.analysis.json,a20241f0708d358e9d740c6c3ee01d422cbd19282b99be9a8f5fd4d4f45bef0c,8900,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v12t-exact-all-cores-44/cadical-portfolio-20260808/seed-1319.analysis.json,e71dc3c5358957688e6fabaa603bd70fc16ba3f93517dce3f026a2d1d0a12448,9148,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v12t-exact-all-cores-44/cadical-portfolio-20260808/seed-1320.analysis.json,84d4acdc86cdb88278defc24cc51bb0beb6aaca6221a4a612e0cc6c09f21fc79,9141,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v12t-exact-all-cores-44/cadical-portfolio-20260808/seed-1321.analysis.json,562b077b1f1476d8841938976274024c0206ee6b165b5ef49f32c865b20e253d,9147,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v12t-exact-all-cores-44/cadical-portfolio-20260808/seed-1322.analysis.json,2ef6e316e77973eeead8edd77f2c000e74181ef89fac4d8b9b0b126220734908,9126,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v12t-exact-all-cores-44/cadical-portfolio-20260808/seed-1323.analysis.json,e50b48c8a4e0584fbace109b2f855ad6426b243186e5b44cf18d0bc28c71471e,8886,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v12t-exact-all-cores-44/cadical-portfolio-20260808/seed-1324.analysis.json,0dfff995f0d7156ff6502b0d54e29753f13d2078f6eb19f11c19cb6c3d78b28f,9517,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v13-schema-h-canary/cadical-canary-20260809/seed-2101.analysis.json,ce60b47ff7bcb98893beb97c6c1b1e3492f6111b3d5cf941dd5dd7c804df655b,9537,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v13-schema-h-canary/cadical-canary-20260809/seed-2102.analysis.json,484df2f4eadc87bb1a40ccc672502863df6fc0ebe6526f30508430fde0973342,9272,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v13-schema-h-canary/cadical-canary-20260809/seed-2103.analysis.json,a6487bf8ccd5a65f2808d5cfd0b727073b23409595ae0888307036440d2538a7,8882,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v13-schema-h-canary/cadical-canary-20260809/seed-2104.analysis.json,0930b6dd7f8fd931807578931c1fa7a335916c8b760bc90b4132e478d2c5d4a5,9307,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v14b-all72-exact-cores/cadical-canary-20260809/seed-2201.analysis.json,0b9512adae53b6d49403fa5a790bc629d78b5495b23014be60689db501f852c6,9008,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v14b-all72-exact-cores/cadical-canary-20260809/seed-2202.analysis.json,81d9f32e892b5384852a46322a693c01c17c2a43772f5cb91042febdf118c640,9568,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v14b-all72-exact-cores/cadical-canary-20260809/seed-2203.analysis.json,1ec6e6812443ea5b4a6d1b838db638403dbe4443f702bcf3b949c4e2bb7c1c6c,9108,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v14b-all72-exact-cores/cadical-canary-20260809/seed-2204.analysis.json,fdd9819ee7919de3a720f8916d8e4c8cbd19bc610290962573db8428eb3493d0,8889,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v15-schema-i-all72/cadical-canary-20260809/seed-2301.analysis.json,2034f78821efedb64f03cab9bff0e4f39bba53f8625254ddad0fa88c55fe00b6,11114,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v15-schema-i-all72/cadical-canary-20260809/seed-2302.analysis.json,d7df0365d52d0beb1547dc7bb0bc46d531bd9c019251885e7ed885f3350934ba,11114,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v15-schema-i-all72/cadical-canary-20260809/seed-2303.analysis.json,6868d31358108316df594aa0afef756e94f625341d3094e83722ad48d884879a,11114,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v15-schema-i-all72/cadical-canary-20260809/seed-2304.analysis.json,c8f4680b2738b1d5f8055f06c1f6e569619c322065dc72d63de048d358a183ae,11114,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v16-schema-j-all76/cadical-canary-20260809/seed-2401.analysis.json,78ecbd5f9e382d1fc7b8869b75ea08c2e3d0ae6bb1ed5ae3d4ecfc9dc67844b1,11783,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v16-schema-j-all76/cadical-canary-20260809/seed-2402.analysis.json,faf6133fb04e06b24c0c02e427af89fe292dc9c03d1fd7cd892176f2c2663704,11783,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v16-schema-j-all76/cadical-canary-20260809/seed-2403.analysis.json,598dc81e8331896f3fbd7a6a423a29c714a66613d85af329d4fb1568d29e1906,11783,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v16-schema-j-all76/cadical-canary-20260809/seed-2404.analysis.json,5f78c99945646578c06a70721b5bc6b7f20c7cb075c784eb653f1c37c9f935ab,11783,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v17-existing-bank-all80/cadical-canary-20260809/seed-2501.analysis.json,3dcc1195278b65bb65b6e91eb394a1f9bd61643b1f504c7a31bf8c667f0fd369,13969,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v17-existing-bank-all80/cadical-canary-20260809/seed-2502.analysis.json,ece58c6f629c38db569a5615dc04466541c112ddd7f71bf4e3062ec347a6f508,13969,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v17-existing-bank-all80/cadical-canary-20260809/seed-2503.analysis.json,ef4dd631274c0b379d9915ca1380cede611b859214fbfa6fb7657279cfc115f6,13969,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v17-existing-bank-all80/cadical-canary-20260809/seed-2504.analysis.json,71ead90820e8cc69ba06195243fcccc0983debaed178c84f109efd7269747f23,13969,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v18-existing-bank-all84/diagnostic-canary-20260809/seed-2901.scan.analysis.json,9c91b866b9bec6328996f06ed0926f4e92ba0ae6655faf7e6d5ed74d1e51fa5d,8981,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v18b-existing-bank-all84/cadical-canary-20260809/seed-2601.all-bank.analysis.json,94f2bcf5bcbd8c08e3da547193859e8d583f831a1e4b4a951f8d975cd1622b7a,83394,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v18b-existing-bank-all84/cadical-canary-20260809/seed-2601.analysis.json,d862d377e9b02b1abf5966cb8a1d291ac40fbbf1e729933189e1a225bceaef2f,25191,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v18b-existing-bank-all84/cadical-canary-20260809/seed-2602.analysis.json,85187a00e1d72762830105658f44a6879c2c07583ace74739dd69f489f5d07e7,25191,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v18b-existing-bank-all84/cadical-canary-20260809/seed-2603.analysis.json,6fefa141ac21604e2054da1266252ce1efa50d083e3df4e5da6421c46e5d2640,25191,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v18b-existing-bank-all84/cadical-canary-20260809/seed-2604.analysis.json,06f4e33035bcf418fc62a5a359fdb25d08212e859256d189f842b7d5624f250f,25191,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v19-bulk-bank-all85/cadical-canary-20260809/seed-2701.all-bank.analysis.json,8abc598b606bee08579844dcda4d1e6de54ab5de41ca8bbd2bf21702b4a96884,39733,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v19-bulk-bank-all85/cadical-canary-20260809/seed-2701.scan.analysis.json,4496cbc05ea5994c8d0e240c08d12c49241ab77e471bdd5f1957bfc7f809f280,14579,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v19-bulk-bank-all85/cadical-canary-20260809/seed-2702.scan.analysis.json,b31028a4b334a9bc2df8d1864a6e3d73b06a8f0eaa67065a8c63c3b492c951f2,14579,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v19-bulk-bank-all85/cadical-canary-20260809/seed-2703.scan.analysis.json,d28549aea7aaaffc80a0f4518223b89114584199242d2d55229a3f034c569099,14579,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v19-bulk-bank-all85/cadical-canary-20260809/seed-2704.scan.analysis.json,b569210c5d2bb829bcbd2cd5a4b35f7f120e4822bcf633bd983f311abf0d306a,14579,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v20-bulk-bank-all86/cadical-canary-20260809/seed-2801.all-bank.analysis.json,6bc58b006d81f9a41136a455a3ca0a868fd33b099b084717302c6aa0eb25278d,27887,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v20-bulk-bank-all86/cadical-canary-20260809/seed-2801.scan.analysis.json,a97c930e7c0be1d1a41d3266a802ce06359b13d9daa5cb6148a67c9ac4ba265b,11612,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v20-bulk-bank-all86/cadical-canary-20260809/seed-2802.scan.analysis.json,b3abebccc187ee06dc677685016bfb5ec6b2d430f4b5bfd34130580de844cbbe,11612,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v20-bulk-bank-all86/cadical-canary-20260809/seed-2803.scan.analysis.json,19cd1da11733b444563ce55902944d49bf4df20743544e8f281ec578947881ae,11612,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v20-bulk-bank-all86/cadical-canary-20260809/seed-2804.scan.analysis.json,f1a051b407816bce5a428b05d01dc38d356a710f5ec3178baab2dfcfeaded66d,11612,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v21-bulk-bank-all87/cadical-canary-20260809/seed-3001.all-bank.analysis.json,995f206140413cc82a4fb3a56ed6519f02cf2db246df741339e80ea4eb4d0445,19569,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v21-bulk-bank-all87/cadical-canary-20260809/seed-3001.scan.analysis.json,ed5e02e0981394b27760a0502a14939e4789e457ed6f0dfb51c698764d29a1c7,9294,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v21-bulk-bank-all87/cadical-canary-20260809/seed-3002.scan.analysis.json,ec8164f7944890d452200612674b461334c33468897037f630276dc6c6857625,9294,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v21-bulk-bank-all87/cadical-canary-20260809/seed-3003.scan.analysis.json,dd1bac3da04b1fa276adb6135705a3863ef120c223866fec5f412ad3a9be6d34,9294,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v21-bulk-bank-all87/cadical-canary-20260809/seed-3004.scan.analysis.json,a8e88109c91d0a7d90c50cc1173fe51b7a5042249279ed67d27a1aa74631ec34,9294,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v22-bulk-bank-all88/cadical-canary-20260809/seed-3201.all-bank.analysis.json,e8e99cf0b3435df6ffe1e48370acaa28c8568422586bd5f4ea6f8d0ee97ce276,28532,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v22-bulk-bank-all88/cadical-canary-20260809/seed-3201.scan.analysis.json,a3340d9f9b2a6e1a1c48f9f695edf861579e3592095c8d81010a86e57872a321,11994,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v22-bulk-bank-all88/cadical-canary-20260809/seed-3202.scan.analysis.json,57994682216cef5c58db390606a67e7cd130c810d280c343c519e381e1d6afc4,11994,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v22-bulk-bank-all88/cadical-canary-20260809/seed-3203.scan.analysis.json,650cd2a7b9064b5de7453aa1db9bd100f2880a73b6e85d39770f7ec484cd649f,11994,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v22-bulk-bank-all88/cadical-canary-20260809/seed-3204.scan.analysis.json,1deea33b48016acfda19b62e2e906d43594d445b2ccaf98a7c290a8ef0a3975c,11994,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v23-bulk-bank-all89/cadical-canary-20260809/seed-3401.scan.analysis.json,ea36a53e3b227a79c5191ae8f4a32037553d31062ff5c06c6d8e6567f5ce4cfe,11084,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v23-bulk-bank-all89/cadical-canary-20260809/seed-3402.scan.analysis.json,ca88800493f68c7e2f91d1ed5b11ec11c4e37e5759e840848ca314861f4ad3ef,11084,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v23-bulk-bank-all89/cadical-canary-20260809/seed-3403.scan.analysis.json,e23eca2ed1c186001b00730e7d1349ba079e2481e14e2fe31c0229f8de76c223,11084,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v23-bulk-bank-all89/cadical-canary-20260809/seed-3404.scan.analysis.json,445394870d0e03983e92c7955d6c75cf3cb1be25402bfa3590fc6971b449cfcf,11084,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v23t-all89/cadical-canary-20260809/seed-3601.analysis.json,fb4968e2675eae880a15f07059c7a36196776e94a280a1048207e42182b001e4,20128,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v23t-all89/cadical-canary-20260809/seed-3602.analysis.json,8ea154c8043e72fa079664c6b88e21976cb871099285730d0f55de5160eafdd4,20444,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v23t-all89/cadical-canary-20260809/seed-3603.analysis.json,691b7b8485a5f9e2b4a9b1cf2da9a1ec4094c4581196792ffa96478576bfdc7f,20971,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v23t-all89/cadical-canary-20260809/seed-3604.analysis.json,163a51ce1b007ca72e6acca0b2011a28a8a4f0dc843a181272335d9d448c8d19,20119,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v23t-all89/cadical-canary-20260809/seed-3605.analysis.json,2cdc4234d58af5139de3322865a7d1ac16ed6b172bbf09d01c595f56a8cb7eac,20619,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v23t-all89/cadical-canary-20260809/seed-3606.analysis.json,b3f1a86a9323f8499acb0ebc4a11a6ec47ba442e0afe64e195837a16e4e6a75e,20413,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v23t-all89/cadical-canary-20260809/seed-3607.analysis.json,1d56ced9bc7f05684b2c515ef9adf1d65293c436142fcf90ea98a2e63d90b12d,21445,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v23t-all89/cadical-canary-20260809/seed-3608.analysis.json,9f9b64a1698f90865218067d41d78429b8a196621623c49389c982f8427e9833,20702,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v23t-all89/cadical-canary-20260809/seed-3609.analysis.json,59f883a8ebb984b0b86d863456b0f02babda1a0ec61903811859f9b815fa8bc5,20977,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v24t-nine-models/cadical-canary-20260809/seed-3701.analysis.json,f1067451a795269de7fbd9a26a1f17e68891aeb8e55ab1702025bddcc1cc19f8,9345,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v25t-global-lra-nine/cadical-canary-20260809/seed-3801.analysis.json,14cfe3c402782cd7eba4adabade1f6a6174e9b57cdc9f91db7ee71741e98e2a7,10327,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v5-live14/cadical-portfolio-20260808/seed-11.analysis.json,808893f9754c53a589359b189a88937b04c3867e7df7c9b528293f51c8fb8b25,9298,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v5-live14/cadical-portfolio-20260808/seed-29.analysis.json,f83fb5fc008fa0fa801b9a7fb99992b8cb4da21da02f440d9c2f32688db8a4a6,9542,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v5-live14/cadical-portfolio-20260808/seed-47.analysis.json,2d2c7c96e784c12e74c9221547897d03ffc8b2e6860ffdff7664b015dcfc0f34,9608,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v5-live14/cadical-portfolio-20260808/seed-83.analysis.json,95ef489a5d8f85947ef398c5bfec442ffcca607e226ec7692397cd9eca8779f5,9587,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v6-analysis4/cadical-portfolio-20260808/seed-101.analysis.json,ae3aad6ecfef5f77704219c8df086084d18b4dc6a2d3ca1d61320202f220fc37,10715,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v6-analysis4/cadical-portfolio-20260808/seed-131.analysis.json,cfe84618cdfcca3465a42dc6d27991af581ac10d42f0a13d6e175f38904f6a9e,9717,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v6-analysis4/cadical-portfolio-20260808/seed-167.analysis.json,b654bf5c40955fadeacf9afb62643fa8daad52f8ba7f917dd5823e0c19db8fd1,9280,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v6-analysis4/cadical-portfolio-20260808/seed-193.analysis.json,af26cbcbbf21ecdd65d09d62f227a52dda6fb4097115b03ee428660bafad9854,9801,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v7-analysis8/cadical-portfolio-20260808/seed-211.analysis.json,0f86e38afec237c2b995c09b8757859608d7460393e4bc10ba5ad015e5873729,9439,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v7-analysis8/cadical-portfolio-20260808/seed-251.analysis.json,5ca8e0c5c85ea06862701ae1294165263d1b09a0e900755c631403ab40b24ece,9475,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v7-analysis8/cadical-portfolio-20260808/seed-277.analysis.json,1454e2dbe310f6879c917a808bebcb90fc0f1c7f9183d96b06efaa96600b1036,9773,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v7-analysis8/cadical-portfolio-20260808/seed-307.analysis.json,4887c6c054259757dbbba1387e05a6fc1c6c2d41872901db142ca958700a519a,9589,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v8-proposal-analysis12/cadical-portfolio-20260808/seed-401.analysis.json,eec9fb2057edbb9d0c93cdfd9286e16c0885a1e592e9781169d170ec0ddfd34d,9668,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v8-proposal-analysis12/cadical-portfolio-20260808/seed-409.analysis.json,f81d5a2e03ccaa00702ec6d52bf04e98f99c02b2e96a91dcb286caa9916cbb2b,9584,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v8-proposal-analysis12/cadical-portfolio-20260808/seed-419.analysis.json,5d9d3582e11cf96d67c1ae6d095057db3e03663a0f451f104116206e2f7e63e9,9697,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v8-proposal-analysis12/cadical-portfolio-20260808/seed-431.analysis.json,684287c50a682ceffe7811fa5e1d748310ccd1cb4bee69f08d87d1d1ae31d51f,10409,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v8-proposal-analysis12/cadical-portfolio-20260808/seed-443.analysis.json,fa553a0f2e9e449ac872036c57de6257023c44554fe833bef72608cdce072478,10062,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v8-proposal-analysis12/cadical-portfolio-20260808/seed-457.analysis.json,ee62c34a0d879720a99f9e9fdd87405568b8e419629e95186bf153cb7e17bed6,9589,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v8-proposal-analysis12/cadical-portfolio-20260808/seed-467.analysis.json,40a8809735aef2135c4e820bc681359ac22581779b2399a70c8f217dbdd4ea2c,9710,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v8-proposal-analysis12/cadical-portfolio-20260808/seed-479.analysis.json,326aff5d24496ec80508dc2a8dd007d294a5fc3b8a9e38edd34284e20b5da932,9855,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v8-proposal-analysis12/cadical-portfolio-20260808/seed-491.analysis.json,30bd9ce81c881bd54bfee7774ce59c351460b5d9c6a776d412a1d8bc2541ba24,9467,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v8-proposal-analysis12/cadical-portfolio-20260808/seed-503.analysis.json,6734fe6a7994130d26fafe7e73e6221c8bbc9012e29f565ff3983b40e2275ed9,9351,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v8-proposal-analysis12/cadical-portfolio-20260808/seed-521.analysis.json,5517dc670395cb9e861309cc7b78b51264f428511d40b3b475ec7270542ece2f,10307,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v8-proposal-analysis12/cadical-portfolio-20260808/seed-541.analysis.json,89dd7d8218c3ab49b0e554a726e97fe95281f860c9be20b831693dcbfff11180,9619,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v8-proposal-analysis12/cadical-portfolio-20260808/seed-557.analysis.json,2f020f9d03d098b77a7f49f745c785664ebc4ae3f654d30cf9f3e155b3335815,9315,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v8-proposal-analysis12/cadical-portfolio-20260808/seed-571.analysis.json,83cd5179c7680ba5c08a5cf7cdbd440a0385149cd7670087bc9cf9e666e22134,9960,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v8-proposal-analysis12/cadical-portfolio-20260808/seed-587.analysis.json,36e45f4edfa6414f8745ea449ee600b22dbb74d3ddbc03f018d0b8da8a290799,9314,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v8-proposal-analysis12/cadical-portfolio-20260808/seed-601.analysis.json,50f22a2fb2f82b35f19932aae48fbea188f3907ba28e52ea44830c17b9558abe,9962,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v9-proposal-analysis28/cadical-portfolio-20260808/seed-701.analysis.json,5342abd6dc14346e555d02f1abe238783cda9d5d88624df671c5076561fb5b2b,9582,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v9-proposal-analysis28/cadical-portfolio-20260808/seed-709.analysis.json,52c27d07f8b31be441b1a12c1fb077e6f39f558db7d4499283aee17c3144b5f6,9701,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v9-proposal-analysis28/cadical-portfolio-20260808/seed-719.analysis.json,7014550394afd3acb94f29cc0d7dec3031044f270029145687cc986c5a776fa9,9567,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v9-proposal-analysis28/cadical-portfolio-20260808/seed-733.analysis.json,92102a38fa95d58540b027a565ac49c29b9b138e2f0a827d9cbd5116127b94b9,9552,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v9-proposal-analysis28/cadical-portfolio-20260808/seed-743.analysis.json,b3611a7b5f8c90f21c203da863fb60f6fd650dc18e303eb25281508d5b7f441f,9722,canonical EX17 row/order shadow
