Problem97.U5QCriticalTripleClass.qcritical_circumcenter_antipodal_incompatibility	lean/RVOL/P97/U5GlobalIncidenceQCriticalExtra.lean	134	theorem U5QCriticalTripleClass.qcritical_circumcenter_antipodal_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ x : ℝ²} {T B₁ B₂ B₃ Bx : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₃ : t₃ ∈ T) (ht₁_ne_t₃ : t₁ ≠ t₃) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (K₃ : U5QCriticalTripleClass D q t₃ B₃) (Kx : U5QCriticalTripleClass D q x Bx) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (hpB₂ : p ∈ B₂) (ht₃B₂ : t₃ ∈ B₂) (hxB₃ : x ∈ B₃) (hpBx : p ∈ Bx) (ht₁Bx : t₁ ∈ Bx) : False
Problem97.u5_circumcenter_antipodal_coord_incompatibility	lean/RVOL/P97/U5GlobalIncidenceQCriticalScalar.lean	22	theorem u5_circumcenter_antipodal_coord_incompatibility {q0 q1 a0 a1 b0 b1 c0 c1 x0 x1 R S : ℝ} (hR : 0 < R) (hqq : q0 ^ 2 + q1 ^ 2 = R) (haa : a0 ^ 2 + a1 ^ 2 = R) (hbb : b0 ^ 2 + b1 ^ 2 = R) (hcc : c0 ^ 2 + c1 ^ 2 = R) (hS : x0 ^ 2 + x1 ^ 2 = S) (hqadot : q0 * a0 + q1 * a1 = R / 2) (habdot : a0 * b0 + a1 * b1 = R / 2) (hbcdot : b0 * c0 + b1 * c1 = R / 2) (hxqdot : x0 * q0 + x1 * q1 = R / 2) (hxadot : x0 * a0 + x1 * a1 = R / 2) (hQ2_ne_R : q0 * b0 + q1 * b1 ≠ R) (hA3_ne_R : a0 * c0 + a1 * c1 ≠ R) (hdist_coord : (c0 - x0) ^ 2 + (c1 - x1) ^ 2 = (c0 - q0) ^ 2 + (c1 - q1) ^ 2) : False
Problem97.U5QCriticalTripleClass.two_triple_points_incompatibility	lean/RVOL/P97/U5GlobalIncidenceSupport.lean	130	theorem U5QCriticalTripleClass.two_triple_points_incompatibility {D : CounterexampleData} {q p center t₁ t₂ : ℝ²} {T B : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (K : U5QCriticalTripleClass D q center B) (hcenter_ne_p : center ≠ p) (ht₁T : t₁ ∈ T) (ht₂T : t₂ ∈ T) (ht₁₂ : t₁ ≠ t₂) (ht₁B : t₁ ∈ B) (ht₂B : t₂ ∈ B) : False
Problem97.u5_qcritical_gramcert_pattern_incompatibility	lean/RVOL/P97/U5GramCertSound.lean	242	theorem u5_qcritical_gramcert_pattern_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ u a₀ a₁ : ℝ²} {T : Finset ℝ²} {B : Fin 6 → Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁T : t₁ ∈ T) (ht₂T : t₂ ∈ T) (ht₃T : t₃ ∈ T) (ht₁₂ : t₁ ≠ t₂) (ht₁₃ : t₁ ≠ t₃) (ht₂₃ : t₂ ≠ t₃) (W : ∀ i : Fin 6, U5PropagationRowWitness D q (![p, q, t₁, t₂, t₃, u, a₀, a₁] (u5PatternRowCenter i)) (B i)) (P : Fin 6 → Finset (Fin 8)) (hmem : ∀ i : Fin 6, ∀ j ∈ P i, ![p, q, t₁, t₂, t₃, u, a₀, a₁] j ∈ B i) (cert : U5GramCertificate) (hchecker : u5GramCertChecker P cert = true) : False
Problem97.u5_qcritical_grampair_mutual_aux_metric_incompatibility	lean/RVOL/P97/U5QCriticalGramPairMutualAuxMetric.lean	47	theorem u5_qcritical_grampair_mutual_aux_metric_incompatibility {p q ti tj g e f : ℝ²} {r : ℝ} (hr : 0 < r) (hpq : dist p q = r) (hpti : dist p ti = r) (hptj : dist p tj = r) (hep_pos : 0 < dist e p) (heq : dist e p = dist e q) (hef : dist e p = dist e f) (hfq : dist f p = dist f q) (hfe : dist f p = dist f e) (hti_tj : dist ti p = dist ti tj) (hti_g : dist ti p = dist ti g) (htj_g : dist tj p = dist tj g) (hg_ef : dist g e = dist g f) (hg_eti : dist g e = dist g ti) : False
Problem97.U5QCriticalTripleClass.grampair_mutual_aux_pair_incompatibility	lean/RVOL/P97/U5QCriticalGramPairMutualAuxMetric.lean	223	theorem U5QCriticalTripleClass.grampair_mutual_aux_pair_incompatibility {D : CounterexampleData} {q p ti tj g e f : ℝ²} {T Bi Bj Bg Be Bf : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (hti : ti ∈ T) (htj : tj ∈ T) (Wi : U5PropagationRowWitness D q ti Bi) (Wj : U5PropagationRowWitness D q tj Bj) (Wg : U5PropagationRowWitness D q g Bg) (Ke : U5QCriticalTripleClass D q e Be) (Kf : U5QCriticalTripleClass D q f Bf) (hpBi : p ∈ Bi) (htjBi : tj ∈ Bi) (hgBi : g ∈ Bi) (hpBj : p ∈ Bj) (hgBj : g ∈ Bj) (heBg : e ∈ Bg) (hfBg : f ∈ Bg) (htiBg : ti ∈ Bg) (hpBe : p ∈ Be) (hfBe : f ∈ Be) (hpBf : p ∈ Bf) (heBf : e ∈ Bf) : False
Problem97.u5_qcritical_grampair_mutual_aux_scalar_incompatibility	lean/RVOL/P97/U5QCriticalGramPairMutualAuxScalar.lean	28	theorem u5_qcritical_grampair_mutual_aux_scalar_incompatibility {R U W : ℝ} (hR : 0 < R) (hW : 0 < W) (hgramQEF : R * W * W + 2 * (R / 2) * (R / 2) * (W / 2) - R * (W / 2) ^ 2 - W * (R / 2) ^ 2 - W * (R / 2) ^ 2 = 0) (hgramTTG : R * R * U + 2 * (R / 2) * (U / 2) * (U / 2) - R * (U / 2) ^ 2 - R * (U / 2) ^ 2 - U * (R / 2) ^ 2 = 0) (hgramGEF : U * W * W + 2 * ((U + W - R) / 2) * ((U + W - R) / 2) * (W / 2) - U * (W / 2) ^ 2 - W * ((U + W - R) / 2) ^ 2 - W * ((U + W - R) / 2) ^ 2 = 0) : False
Problem97.u5_qcritical_mutual_no_p_exact_center_metric_incompatibility	lean/RVOL/P97/U5QCriticalMutualNoPExactCenter.lean	33	theorem u5_qcritical_mutual_no_p_exact_center_metric_incompatibility {p q a b u : ℝ²} {r : ℝ} (hr : 0 < r) (hpq : dist p q = r) (hpa : dist p a = r) (hpb : dist p b = r) (haq_hab : dist a q = dist a b) (hau_hab : dist a u = dist a b) (hbq_hba : dist b q = dist b a) (hbu_hba : dist b u = dist b a) (hup_hua : dist u p = dist u a) (hq_ne_b : q ≠ b) : False
Problem97.U5QCriticalTripleClass.mutual_no_p_exact_center_incompatibility	lean/RVOL/P97/U5QCriticalMutualNoPExactCenter.lean	127	theorem U5QCriticalTripleClass.mutual_no_p_exact_center_incompatibility {D : CounterexampleData} {q p a b u : ℝ²} {T Ba Bb Bu : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ha : a ∈ T) (hb : b ∈ T) (Ka : U5QCriticalTripleClass D q a Ba) (Kb : U5QCriticalTripleClass D q b Bb) (Ku : U5QDeletedK4Class D q u Bu) (hbBa : b ∈ Ba) (huBa : u ∈ Ba) (haBb : a ∈ Bb) (huBb : u ∈ Bb) (hpBu : p ∈ Bu) (haBu : a ∈ Bu) : False
Problem97.u5_qcritical_mutual_no_p_exact_center_coord_incompatibility	lean/RVOL/P97/U5QCriticalMutualNoPExactCenterScalar.lean	127	theorem u5_qcritical_mutual_no_p_exact_center_coord_incompatibility {q0 q1 a0 a1 b0 b1 u0 u1 R U X : ℝ} (hR : 0 < R) (hqq : q0 ^ 2 + q1 ^ 2 = R) (haa : a0 ^ 2 + a1 ^ 2 = R) (hbb : b0 ^ 2 + b1 ^ 2 = R) (huu : u0 ^ 2 + u1 ^ 2 = U) (haq_eq_hab : (a0 - q0) ^ 2 + (a1 - q1) ^ 2 = (a0 - b0) ^ 2 + (a1 - b1) ^ 2) (hbq_eq_hba : (b0 - q0) ^ 2 + (b1 - q1) ^ 2 = (b0 - a0) ^ 2 + (b1 - a1) ^ 2) (hau_eq_hab : (u0 - a0) ^ 2 + (u1 - a1) ^ 2 = (b0 - a0) ^ 2 + (b1 - a1) ^ 2) (hbu_eq_hba : (u0 - b0) ^ 2 + (u1 - b1) ^ 2 = (b0 - a0) ^ 2 + (b1 - a1) ^ 2) (hup_eq_hua : u0 ^ 2 + u1 ^ 2 = (u0 - a0) ^ 2 + (u1 - a1) ^ 2) (hq_ne_b : (b0 - q0) ^ 2 + (b1 - q1) ^ 2 ≠ 0) (hX : X = a0 * b0 + a1 * b1) : False
Problem97.u5_qcritical_propagation_pattern_incompatibility	lean/RVOL/P97/U5QCriticalPropagationSound.lean	244	theorem u5_qcritical_propagation_pattern_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ u a₀ a₁ : ℝ²} {T : Finset ℝ²} {B : Fin 6 → Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁T : t₁ ∈ T) (ht₂T : t₂ ∈ T) (ht₃T : t₃ ∈ T) (ht₁₂ : t₁ ≠ t₂) (ht₁₃ : t₁ ≠ t₃) (ht₂₃ : t₂ ≠ t₃) (W : ∀ i : Fin 6, U5PropagationRowWitness D q (![p, q, t₁, t₂, t₃, u, a₀, a₁] (u5PatternRowCenter i)) (B i)) (P : Fin 6 → Finset (Fin 8)) (hmem : ∀ i : Fin 6, ∀ j ∈ P i, ![p, q, t₁, t₂, t₃, u, a₀, a₁] j ∈ B i) (hchecker : u5QCriticalPropagationChecker P = true) : False
